Trade number,Instrument,Account,Strategy,Market pos.,Qty,Entry price,Exit price,Entry time,Exit time,Entry name,Exit name,Profit,Cum. net profit,Commission,MAE,MFE,ETD,Bars,
116,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,3320,3334,12/3/2020 11:00:00 AM,12/3/2020 6:30:00 PM,FVG Short,Exit on session close,($143.78),$3511.52,$3.78,$190.00,$20.00,$163.78,31,
117,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,3349,3353,12/4/2020 11:15:00 AM,12/4/2020 6:30:00 PM,FVG Long,Exit on session close,$36.22,$3547.74,$3.78,$150.00,$80.00,$43.78,30,
118,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,3333,3344,12/8/2020 11:00:00 AM,12/8/2020 6:30:00 PM,FVG Short,Exit on session close,($113.78),$3433.96,$3.78,$160.00,$140.00,$253.78,31,
119,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,3261,3277,12/21/2020 11:15:00 AM,12/21/2020 6:30:00 PM,FVG Short,Exit on session close,($163.78),$3270.18,$3.78,$160.00,$500.00,$663.78,30,
120,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,3394,3383,12/30/2020 10:30:00 AM,12/30/2020 6:30:00 PM,FVG Short,Exit on session close,$106.22,$3376.40,$3.78,$90.00,$160.00,$53.78,33,
121,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,3421,3362,1/4/2021 10:45:00 AM,1/4/2021 6:30:00 PM,FVG Long,Exit on session close,($593.78),$2782.62,$3.78,$740.00,$80.00,$673.78,32,
122,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,3376,3369,1/5/2021 10:30:00 AM,1/5/2021 6:30:00 PM,FVG Short,Exit on session close,$66.22,$2848.84,$3.78,$90.00,$350.00,$283.78,33,
123,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,3399,3428,1/22/2021 11:00:00 AM,1/22/2021 6:30:00 PM,FVG Short,Exit on session close,($293.78),$2555.06,$3.78,$340.00,$70.00,$363.78,31,
124,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,3417,3422,1/26/2021 10:45:00 AM,1/26/2021 6:30:00 PM,FVG Long,Exit on session close,$46.22,$2601.28,$3.78,$140.00,$140.00,$93.78,32,
125,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,3340,3358,2/1/2021 11:15:00 AM,2/1/2021 6:30:00 PM,FVG Short,Exit on session close,($183.78),$2417.50,$3.78,$270.00,$0.00,$183.78,30,
126,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,3413,3415,2/2/2021 10:45:00 AM,2/2/2021 6:30:00 PM,FVG Long,Exit on session close,$16.22,$2433.72,$3.78,$170.00,$70.00,$53.78,32,
127,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,3483,3490,2/9/2021 10:45:00 AM,2/9/2021 6:30:00 PM,FVG Short,Exit on session close,($73.78),$2359.94,$3.78,$100.00,$80.00,$153.78,32,
128,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,3552,3563,2/15/2021 10:30:00 AM,2/15/2021 6:30:00 PM,FVG Long,Exit on session close,$106.22,$2466.16,$3.78,$40.00,$170.00,$63.78,33,
129,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,3541,3532,2/17/2021 10:45:00 AM,2/17/2021 6:30:00 PM,FVG Short,Exit on session close,$86.22,$2552.38,$3.78,$90.00,$200.00,$113.78,32,
130,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,3526,3510,2/18/2021 11:00:00 AM,2/18/2021 6:30:00 PM,FVG Short,Exit on session close,$156.22,$2708.60,$3.78,$40.00,$270.00,$113.78,31,
131,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,3495,3511,2/23/2021 10:45:00 AM,2/23/2021 6:30:00 PM,FVG Short,Exit on session close,($163.78),$2544.82,$3.78,$240.00,$240.00,$403.78,32,
132,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,3533,3541,3/2/2021 11:15:00 AM,3/2/2021 6:30:00 PM,FVG Long,Exit on session close,$76.22,$2621.04,$3.78,$10.00,$250.00,$173.78,30,
133,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,3676,3684,3/16/2021 10:45:00 AM,3/16/2021 6:30:00 PM,FVG Long,Exit on session close,$76.22,$2697.26,$3.78,$50.00,$130.00,$53.78,32,
134,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,3648,3667,3/23/2021 11:00:00 AM,3/23/2021 6:30:00 PM,FVG Short,Exit on session close,($193.78),$2503.48,$3.78,$260.00,$50.00,$243.78,31,
135,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,3819,3814,4/6/2021 11:15:00 AM,4/6/2021 6:30:00 PM,FVG Long,Exit on session close,($53.78),$2449.70,$3.78,$110.00,$30.00,$83.78,30,
136,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,3822,3821,4/9/2021 11:15:00 AM,4/9/2021 6:30:00 PM,FVG Long,Exit on session close,($13.78),$2435.92,$3.78,$70.00,$60.00,$73.78,30,
137,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,3839,3794,4/20/2021 11:15:00 AM,4/20/2021 6:30:00 PM,FVG Short,Exit on session close,$446.22,$2882.14,$3.78,$0.00,$580.00,$133.78,30,
138,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,3810,3827,4/21/2021 11:00:00 AM,4/21/2021 6:30:00 PM,FVG Short,Exit on session close,($173.78),$2708.36,$3.78,$220.00,$150.00,$323.78,31,
139,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,3848,3860,5/3/2021 11:00:00 AM,5/3/2021 6:30:00 PM,FVG Short,Exit on session close,($123.78),$2584.58,$3.78,$200.00,$280.00,$403.78,31,
140,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,3821,3814,5/12/2021 10:45:00 AM,5/12/2021 6:30:00 PM,FVG Short,Exit on session close,$66.22,$2650.80,$3.78,$210.00,$250.00,$183.78,32,
141,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,3741,3838,5/13/2021 10:30:00 AM,5/13/2021 6:30:00 PM,FVG Short,Exit on session close,($973.78),$1677.02,$3.78,$1040.00,$50.00,$1023.78,33,
142,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,3832,3880,5/20/2021 11:15:00 AM,5/20/2021 6:30:00 PM,FVG Short,Exit on session close,($483.78),$1193.24,$3.78,$590.00,$130.00,$613.78,30,
143,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,4009,4018,6/24/2021 11:15:00 AM,6/24/2021 6:30:00 PM,FVG Long,Exit on session close,$86.22,$1279.46,$3.78,$50.00,$130.00,$43.78,30,
144,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,3969,3956,6/30/2021 10:45:00 AM,6/30/2021 6:30:00 PM,FVG Short,Exit on session close,$126.22,$1405.68,$3.78,$170.00,$280.00,$153.78,32,
145,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,3966,3977,7/7/2021 11:15:00 AM,7/7/2021 6:30:00 PM,FVG Short,Exit on session close,($113.78),$1291.90,$3.78,$150.00,$100.00,$213.78,30,
146,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,3940,3967,7/9/2021 11:15:00 AM,7/9/2021 6:30:00 PM,FVG Long,Exit on session close,$266.22,$1558.12,$3.78,$100.00,$310.00,$43.78,30,
147,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,3955,3996,7/12/2021 10:45:00 AM,7/12/2021 6:30:00 PM,FVG Long,Exit on session close,$406.22,$1964.34,$3.78,$80.00,$440.00,$33.78,32,
148,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,3855,3821,7/19/2021 11:15:00 AM,7/19/2021 6:30:00 PM,FVG Short,Exit on session close,$336.22,$2300.56,$3.78,$90.00,$520.00,$183.78,30,
149,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,3914,3934,7/21/2021 11:00:00 AM,7/21/2021 6:30:00 PM,FVG Long,Exit on session close,$196.22,$2496.78,$3.78,$260.00,$220.00,$23.78,31,
150,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,3982,4001,7/26/2021 11:15:00 AM,7/26/2021 6:30:00 PM,FVG Long,Exit on session close,$186.22,$2683.00,$3.78,$0.00,$270.00,$83.78,30,
151,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,3989,4003,7/28/2021 10:45:00 AM,7/28/2021 6:30:00 PM,FVG Long,Exit on session close,$136.22,$2819.22,$3.78,$50.00,$190.00,$53.78,32,
152,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,4004,3996,7/30/2021 10:45:00 AM,7/30/2021 6:30:00 PM,FVG Long,Exit on session close,($83.78),$2735.44,$3.78,$200.00,$120.00,$203.78,32,
153,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,4066,4082,8/6/2021 11:15:00 AM,8/6/2021 6:30:00 PM,FVG Long,Exit on session close,$156.22,$2891.66,$3.78,$10.00,$220.00,$63.78,30,
154,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,4140,4134,8/13/2021 11:15:00 AM,8/13/2021 6:30:00 PM,FVG Long,Exit on session close,($63.78),$2827.88,$3.78,$120.00,$70.00,$133.78,30,
155,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,4000,4038,8/19/2021 10:45:00 AM,8/19/2021 6:30:00 PM,FVG Short,Exit on session close,($383.78),$2444.10,$3.78,$440.00,$140.00,$523.78,32,
156,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,4143,4134,9/2/2021 10:30:00 AM,9/2/2021 6:30:00 PM,FVG Long,Exit on session close,($93.78),$2350.32,$3.78,$130.00,$20.00,$113.78,33,
157,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,4071,4091,9/8/2021 10:45:00 AM,9/8/2021 6:30:00 PM,FVG Short,Exit on session close,($203.78),$2146.54,$3.78,$440.00,$50.00,$253.78,32,
158,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,4112,4084,9/10/2021 11:15:00 AM,9/10/2021 6:30:00 PM,FVG Long,Exit on session close,($283.78),$1862.76,$3.78,$460.00,$10.00,$293.78,30,
159,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,4047,4071,9/22/2021 11:15:00 AM,9/22/2021 6:30:00 PM,FVG Long,Exit on session close,$236.22,$2098.98,$3.78,$80.00,$320.00,$83.78,30,
160,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,4087,4077,9/24/2021 11:15:00 AM,9/24/2021 6:30:00 PM,FVG Long,Exit on session close,($103.78),$1995.20,$3.78,$210.00,$20.00,$123.78,30,
161,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,4025,3978,9/28/2021 10:45:00 AM,9/28/2021 6:30:00 PM,FVG Short,Exit on session close,$466.22,$2461.42,$3.78,$110.00,$540.00,$73.78,32,
162,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,4018,3952,9/30/2021 10:45:00 AM,9/30/2021 6:30:00 PM,FVG Short,Exit on session close,$656.22,$3117.64,$3.78,$70.00,$670.00,$13.78,32,
163,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,3926,3920,10/4/2021 11:00:00 AM,10/4/2021 6:30:00 PM,FVG Short,Exit on session close,$56.22,$3173.86,$3.78,$340.00,$130.00,$73.78,31,
164,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,3947,3984,10/5/2021 11:15:00 AM,10/5/2021 6:30:00 PM,FVG Long,Exit on session close,$366.22,$3540.08,$3.78,$10.00,$440.00,$73.78,30,
165,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,4002,4017,10/13/2021 11:00:00 AM,10/13/2021 6:30:00 PM,FVG Long,Exit on session close,$146.22,$3686.30,$3.78,$80.00,$170.00,$23.78,31,
166,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,4048,4078,10/14/2021 10:30:00 AM,10/14/2021 6:30:00 PM,FVG Long,Exit on session close,$296.22,$3982.52,$3.78,$40.00,$320.00,$23.78,33,
167,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,4090,4104,10/15/2021 10:45:00 AM,10/15/2021 6:30:00 PM,FVG Long,Exit on session close,$136.22,$4118.74,$3.78,$60.00,$200.00,$63.78,32,
168,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,4087,4091,10/19/2021 10:45:00 AM,10/19/2021 6:30:00 PM,FVG Long,Exit on session close,$36.22,$4154.96,$3.78,$80.00,$90.00,$53.78,32,
169,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,4122,4117,10/22/2021 11:15:00 AM,10/22/2021 6:30:00 PM,FVG Long,Exit on session close,($53.78),$4101.18,$3.78,$130.00,$70.00,$123.78,30,
170,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,4149,4144,10/26/2021 10:30:00 AM,10/26/2021 6:30:00 PM,FVG Long,Exit on session close,($53.78),$4047.40,$3.78,$60.00,$90.00,$143.78,33,
171,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,4152,4155,10/28/2021 11:15:00 AM,10/28/2021 6:30:00 PM,FVG Long,Exit on session close,$26.22,$4073.62,$3.78,$110.00,$110.00,$83.78,30,
172,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,4281,4283,11/11/2021 11:00:00 AM,11/11/2021 6:30:00 PM,FVG Long,Exit on session close,$16.22,$4089.84,$3.78,$80.00,$90.00,$73.78,31,
173,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,4298,4289,11/19/2021 11:00:00 AM,11/19/2021 6:30:00 PM,FVG Short,Exit on session close,$86.22,$4176.06,$3.78,$160.00,$340.00,$253.78,31,
174,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,4291,4265,11/22/2021 11:15:00 AM,11/22/2021 6:30:00 PM,FVG Short,Exit on session close,$256.22,$4432.28,$3.78,$50.00,$360.00,$103.78,30,
175,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,4204,4210,11/24/2021 11:15:00 AM,11/24/2021 6:30:00 PM,FVG Short,Exit on session close,($63.78),$4368.50,$3.78,$140.00,$310.00,$373.78,30,
176,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,4050,4095,12/1/2021 10:30:00 AM,12/1/2021 6:30:00 PM,FVG Long,Exit on session close,$446.22,$4814.72,$3.78,$10.00,$730.00,$283.78,33,
177,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,4070,4073,12/2/2021 10:45:00 AM,12/2/2021 6:30:00 PM,FVG Long,Exit on session close,$26.22,$4840.94,$3.78,$500.00,$40.00,$13.78,32,
178,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,4023,4078,12/6/2021 11:15:00 AM,12/6/2021 6:30:00 PM,FVG Short,Exit on session close,($553.78),$4287.16,$3.78,$610.00,$100.00,$653.78,30,
179,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,4168,4215,12/7/2021 10:30:00 AM,12/7/2021 6:30:00 PM,FVG Long,Exit on session close,$466.22,$4753.38,$3.78,$50.00,$500.00,$33.78,33,
180,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,4175,4126,12/13/2021 10:45:00 AM,12/13/2021 6:30:00 PM,FVG Long,Exit on session close,($493.78),$4259.60,$3.78,$630.00,$20.00,$513.78,32,
181,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,4120,4079,12/14/2021 11:15:00 AM,12/14/2021 6:30:00 PM,FVG Short,Exit on session close,$406.22,$4665.82,$3.78,$70.00,$460.00,$53.78,30,
182,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,4105,4092,12/17/2021 10:45:00 AM,12/17/2021 6:30:00 PM,FVG Short,Exit on session close,$126.22,$4792.04,$3.78,$80.00,$380.00,$253.78,32,
183,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,3992,4056,12/20/2021 10:45:00 AM,12/20/2021 6:30:00 PM,FVG Short,Exit on session close,($643.78),$4148.26,$3.78,$680.00,$0.00,$643.78,32,
184,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,4067,4129,12/21/2021 11:15:00 AM,12/21/2021 6:30:00 PM,FVG Short,Exit on session close,($623.78),$3524.48,$3.78,$620.00,$10.00,$633.78,30,
185,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,4177,4202,12/23/2021 10:30:00 AM,12/23/2021 6:30:00 PM,FVG Long,Exit on session close,$246.22,$3770.70,$3.78,$40.00,$330.00,$83.78,33,
186,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,4251,4251,12/28/2021 10:30:00 AM,12/28/2021 6:30:00 PM,FVG Long,Exit on session close,($3.78),$3766.92,$3.78,$80.00,$120.00,$123.78,33,
187,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,4242,4251,12/30/2021 11:15:00 AM,12/30/2021 6:30:00 PM,FVG Long,Exit on session close,$86.22,$3853.14,$3.78,$110.00,$110.00,$23.78,30,
188,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,4297,4309,1/4/2022 10:45:00 AM,1/4/2022 6:30:00 PM,FVG Long,Exit on session close,$116.22,$3969.36,$3.78,$50.00,$360.00,$243.78,32,
189,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,4325,4331,1/5/2022 10:45:00 AM,1/5/2022 6:30:00 PM,FVG Long,Exit on session close,$56.22,$4025.58,$3.78,$20.00,$130.00,$73.78,32,
190,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,4242,4232,1/11/2022 11:00:00 AM,1/11/2022 6:30:00 PM,FVG Long,Exit on session close,($103.78),$3921.80,$3.78,$360.00,$60.00,$163.78,31,
191,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,4255,4261,1/12/2022 10:45:00 AM,1/12/2022 6:30:00 PM,FVG Long,Exit on session close,$56.22,$3978.02,$3.78,$120.00,$190.00,$133.78,32,
192,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,4242,4248,1/17/2022 11:00:00 AM,1/17/2022 6:30:00 PM,FVG Long,Exit on session close,$56.22,$4034.24,$3.78,$90.00,$140.00,$83.78,31,
193,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,4184,4204,1/18/2022 10:45:00 AM,1/18/2022 6:30:00 PM,FVG Short,Exit on session close,($203.78),$3830.46,$3.78,$440.00,$70.00,$273.78,32,
194,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,4123,3965,1/24/2022 10:30:00 AM,1/24/2022 6:30:00 PM,FVG Short,Exit on session close,$1576.22,$5406.68,$3.78,$0.00,$1760.00,$183.78,33,
195,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,4073,4121,1/27/2022 10:30:00 AM,1/27/2022 6:30:00 PM,FVG Long,Exit on session close,$476.22,$5882.90,$3.78,$30.00,$800.00,$323.78,33,
196,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,4204,4174,2/2/2022 11:15:00 AM,2/2/2022 6:30:00 PM,FVG Long,Exit on session close,($303.78),$5579.12,$3.78,$410.00,$10.00,$313.78,30,
197,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,4142,4080,2/3/2022 10:45:00 AM,2/3/2022 6:30:00 PM,FVG Short,Exit on session close,$616.22,$6195.34,$3.78,$80.00,$710.00,$93.78,32,
198,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,4032,4060,2/7/2022 11:15:00 AM,2/7/2022 6:30:00 PM,FVG Short,Exit on session close,($283.78),$5911.56,$3.78,$480.00,$110.00,$393.78,30,
199,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,4148,4155,2/9/2022 10:30:00 AM,2/9/2022 6:30:00 PM,FVG Long,Exit on session close,$66.22,$5977.78,$3.78,$140.00,$90.00,$23.78,33,
200,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,4018,3923,2/21/2022 10:45:00 AM,2/21/2022 6:30:00 PM,FVG Short,Exit on session close,$946.22,$6924.00,$3.78,$60.00,$1110.00,$163.78,32,
201,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,3891,3921,2/22/2022 11:15:00 AM,2/22/2022 6:30:00 PM,FVG Short,Exit on session close,($303.78),$6620.22,$3.78,$780.00,$10.00,$313.78,30,
202,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,3999,3947,2/23/2022 10:30:00 AM,2/23/2022 6:30:00 PM,FVG Long,Exit on session close,($523.78),$6096.44,$3.78,$860.00,$80.00,$603.78,33,
203,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,3800,3694,3/1/2022 10:45:00 AM,3/1/2022 6:30:00 PM,FVG Short,Exit on session close,$1056.22,$7152.66,$3.78,$100.00,$1350.00,$293.78,32,
204,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,3581,3530,3/4/2022 10:45:00 AM,3/4/2022 6:30:00 PM,FVG Short,Exit on session close,$506.22,$7658.88,$3.78,$130.00,$850.00,$343.78,32,
205,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,3639,3746,3/9/2022 11:00:00 AM,3/9/2022 6:30:00 PM,FVG Long,Exit on session close,$1066.22,$8725.10,$3.78,$330.00,$1190.00,$123.78,31,
206,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,3630,3632,3/11/2022 10:45:00 AM,3/11/2022 6:30:00 PM,FVG Long,Exit on session close,$16.22,$8741.32,$3.78,$140.00,$1540.00,$1523.78,32,
207,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,3698,3679,3/14/2022 10:45:00 AM,3/14/2022 6:30:00 PM,FVG Long,Exit on session close,($193.78),$8547.54,$3.78,$230.00,$490.00,$683.78,32,
208,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,3613,3679,3/15/2022 10:30:00 AM,3/15/2022 6:30:00 PM,FVG Short,Exit on session close,($663.78),$7883.76,$3.78,$990.00,$120.00,$783.78,33,
209,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,3865,3812,3/23/2022 11:15:00 AM,3/23/2022 6:30:00 PM,FVG Short,Exit on session close,$526.22,$8409.98,$3.78,$50.00,$540.00,$13.78,30,
210,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,3917,3865,3/31/2022 10:30:00 AM,3/31/2022 6:30:00 PM,FVG Short,Exit on session close,$516.22,$8926.20,$3.78,$30.00,$580.00,$63.78,33,
211,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,3833,3781,4/6/2022 10:30:00 AM,4/6/2022 6:30:00 PM,FVG Short,Exit on session close,$516.22,$9442.42,$3.78,$30.00,$790.00,$273.78,33,
212,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,3834,3823,4/8/2022 10:30:00 AM,4/8/2022 6:30:00 PM,FVG Long,Exit on session close,($113.78),$9328.64,$3.78,$410.00,$40.00,$153.78,33,
213,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,3796,3801,4/11/2022 10:45:00 AM,4/11/2022 6:30:00 PM,FVG Short,Exit on session close,($53.78),$9274.86,$3.78,$400.00,$30.00,$83.78,32,
214,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,3834,3861,4/20/2022 11:00:00 AM,4/20/2022 6:30:00 PM,FVG Long,Exit on session close,$266.22,$9541.08,$3.78,$50.00,$430.00,$163.78,31,
215,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,3911,3869,4/21/2022 10:30:00 AM,4/21/2022 6:30:00 PM,FVG Long,Exit on session close,($423.78),$9117.30,$3.78,$450.00,$150.00,$573.78,33,
216,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,3754,3747,5/3/2022 11:15:00 AM,5/3/2022 6:30:00 PM,FVG Short,Exit on session close,$66.22,$9183.52,$3.78,$70.00,$300.00,$233.78,30,
217,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,3599,3571,5/9/2022 10:30:00 AM,5/9/2022 6:30:00 PM,FVG Short,Exit on session close,$276.22,$9459.74,$3.78,$130.00,$680.00,$403.78,33,
218,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,3616,3643,5/11/2022 10:45:00 AM,5/11/2022 6:30:00 PM,FVG Long,Exit on session close,$266.22,$9725.96,$3.78,$490.00,$620.00,$353.78,32,
219,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,3579,3630,5/12/2022 11:15:00 AM,5/12/2022 6:30:00 PM,FVG Short,Exit on session close,($513.78),$9212.18,$3.78,$790.00,$160.00,$673.78,30,
220,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,3770,3772,5/17/2022 10:45:00 AM,5/17/2022 6:30:00 PM,FVG Long,Exit on session close,$16.22,$9228.40,$3.78,$260.00,$90.00,$73.78,32,
221,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,3721,3669,5/20/2022 11:15:00 AM,5/20/2022 6:30:00 PM,FVG Long,Exit on session close,($523.78),$8704.62,$3.78,$590.00,$210.00,$733.78,30,
222,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,3692,3710,5/25/2022 10:45:00 AM,5/25/2022 6:30:00 PM,FVG Short,Exit on session close,($183.78),$8520.84,$3.78,$380.00,$210.00,$393.78,32,
223,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,3808,3851,5/27/2022 11:00:00 AM,5/27/2022 6:30:00 PM,FVG Long,Exit on session close,$426.22,$8947.06,$3.78,$80.00,$510.00,$83.78,31,
224,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,3873,3846,5/31/2022 10:45:00 AM,5/31/2022 6:30:00 PM,FVG Long,Exit on session close,($273.78),$8673.28,$3.78,$550.00,$10.00,$283.78,32,
225,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,3830,3798,6/1/2022 10:45:00 AM,6/1/2022 6:30:00 PM,FVG Short,Exit on session close,$316.22,$8989.50,$3.78,$200.00,$420.00,$103.78,32,
226,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,3873,3865,6/6/2022 10:30:00 AM,6/6/2022 6:30:00 PM,FVG Long,Exit on session close,($83.78),$8905.72,$3.78,$80.00,$270.00,$353.78,33,
227,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Short,1,3555,3564,6/13/2022 10:45:00 AM,6/13/2022 6:30:00 PM,FVG Short,Exit on session close,($93.78),$8811.94,$3.78,$160.00,$200.00,$293.78,32,
228,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,3570,3582,6/15/2022 10:45:00 AM,6/15/2022 6:30:00 PM,FVG Long,Exit on session close,$116.22,$8928.16,$3.78,$270.00,$230.00,$113.78,32,
229,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,3641,3577,6/27/2022 10:30:00 AM,6/27/2022 6:30:00 PM,FVG Long,Exit on session close,($643.78),$8284.38,$3.78,$720.00,$20.00,$663.78,33,
230,FESX DEC25,Backtest,FairValueGapStrategyFiltered,Long,1,3614,3581,6/28/2022 10:45:00 AM,6/28/2022 6:30:00 PM,FVG Long,Exit on session close,($333.78),$7950.60,$3.78,$410.00,$160.00,$493.78,32,
