Ticker,Period,Net profit
ES,2023-04-21 16:30:00,-505.68
ES,2023-04-24 16:15:00,-505.68
ES,2023-04-24 17:15:00,-505.68
ES,2023-04-25 16:45:00,-505.68
ES,2023-04-27 16:45:00,1494.32
ES,2023-04-28 16:45:00,-505.68
ES,2023-05-02 16:45:00,1494.32
ES,2023-05-04 16:15:00,-505.68
ES,2023-05-05 16:15:00,1494.32
ES,2023-05-05 17:15:00,1494.32
ES,2023-05-12 16:30:00,1494.32
ES,2023-05-15 16:30:00,-505.68
ES,2023-05-16 16:15:00,-505.68
ES,2023-05-18 16:00:00,1494.32
ES,2023-05-18 17:00:00,1494.32
ES,2023-05-22 16:15:00,-505.68
ES,2023-05-25 17:15:00,1494.32
ES,2023-05-26 16:15:00,1494.32
ES,2023-05-26 16:45:00,1494.32
ES,2023-05-31 16:45:00,-505.68
ES,2023-06-01 17:15:00,1494.32
ES,2023-06-02 16:00:00,-505.68
ES,2023-06-02 17:15:00,-505.68
ES,2023-06-05 16:15:00,1494.32
ES,2023-06-06 16:00:00,-505.68
ES,2023-06-07 16:15:00,-505.68
ES,2023-06-07 16:45:00,1494.32
ES,2023-06-07 17:15:00,-505.68
ES,2023-06-09 16:00:00,-505.68
ES,2023-06-14 16:15:00,1494.32
ES,2023-06-15 16:15:00,1494.32
ES,2023-06-19 16:15:00,14.32
ES,2023-06-20 16:45:00,-505.68
ES,2023-06-20 17:00:00,-505.68
ES,2023-06-21 16:30:00,1494.32
ES,2023-06-21 17:15:00,-505.68
ES,2023-06-22 17:15:00,-505.68
ES,2023-06-26 16:15:00,-505.68
ES,2023-06-26 17:15:00,1494.32
ES,2023-06-28 17:00:00,-505.68
ES,2023-06-30 16:15:00,-505.68
ES,2023-07-04 16:00:00,-505.68
ES,2023-07-05 16:15:00,-505.68
ES,2023-07-07 17:00:00,-505.68
ES,2023-07-11 16:15:00,-505.68
ES,2023-07-11 17:00:00,-505.68
ES,2023-07-12 16:30:00,-505.68
ES,2023-07-13 16:15:00,-505.68
ES,2023-07-14 16:00:00,1494.32
ES,2023-07-14 16:45:00,-505.68
ES,2023-07-17 16:00:00,-505.68
ES,2023-07-17 16:45:00,1494.32
ES,2023-07-20 16:45:00,-505.68
ES,2023-07-21 16:30:00,1494.32
ES,2023-07-24 16:30:00,-505.68
ES,2023-07-25 16:15:00,-505.68
ES,2023-07-27 16:15:00,-505.68
ES,2023-07-28 16:15:00,1494.32
ES,2023-08-02 16:15:00,1494.32
ES,2023-08-02 16:45:00,1494.32
ES,2023-08-04 16:30:00,-505.68
ES,2023-08-04 17:00:00,1494.32
ES,2023-08-08 16:15:00,1494.32
ES,2023-08-09 16:15:00,1494.32
ES,2023-08-10 16:30:00,-505.68
ES,2023-08-14 17:15:00,-505.68
ES,2023-08-15 16:30:00,-505.68
ES,2023-08-15 16:45:00,-505.68
ES,2023-08-17 16:15:00,-505.68
ES,2023-08-21 16:15:00,-505.68
ES,2023-08-23 16:15:00,1494.32
ES,2023-08-23 17:15:00,1494.32
ES,2023-08-24 16:45:00,1494.32
ES,2023-08-25 17:15:00,-505.68
ES,2023-08-29 16:15:00,1494.32
ES,2023-08-29 16:30:00,1494.32
ES,2023-08-29 17:00:00,1494.32
ES,2023-08-30 16:30:00,-505.68
ES,2023-08-31 16:15:00,-505.68
ES,2023-08-31 17:00:00,-505.68
ES,2023-09-01 17:15:00,-505.68
ES,2023-09-04 16:00:00,-505.68
ES,2023-09-04 17:15:00,-90.68
ES,2023-09-06 16:45:00,-505.68
ES,2023-09-08 16:15:00,-505.68
ES,2023-09-08 17:15:00,-505.68
ES,2023-09-12 16:15:00,-505.68
ES,2023-09-12 17:00:00,-505.68
ES,2023-09-14 17:15:00,-505.68
ES,2023-09-15 16:15:00,1494.32
ES,2023-09-19 16:30:00,-505.68
ES,2023-09-19 17:15:00,-505.68
ES,2023-09-20 16:45:00,1494.32
ES,2023-09-22 16:00:00,-505.68
ES,2023-09-26 16:30:00,-505.68
ES,2023-09-28 16:30:00,-505.68
ES,2023-10-02 16:15:00,1494.32
ES,2023-10-03 16:15:00,-505.68
ES,2023-10-03 16:45:00,-505.68
ES,2023-10-03 17:00:00,1494.32
ES,2023-10-05 16:30:00,-505.68
ES,2023-10-06 17:00:00,1494.32
ES,2023-10-10 16:30:00,1494.32
ES,2023-10-12 16:45:00,-505.68
ES,2023-10-13 16:45:00,1494.32
ES,2023-10-16 16:45:00,-505.68
ES,2023-10-17 16:00:00,-505.68
ES,2023-10-18 17:15:00,-505.68
ES,2023-10-19 16:15:00,-505.68
ES,2023-10-20 16:45:00,1494.32
ES,2023-10-20 17:15:00,-505.68
ES,2023-10-25 16:15:00,-505.68
ES,2023-10-26 16:30:00,-505.68
ES,2023-10-30 16:00:00,-505.68
ES,2023-11-01 16:00:00,-505.68
ES,2023-11-02 16:15:00,-505.68
ES,2023-11-03 17:15:00,1494.32
ES,2023-11-07 17:00:00,-505.68
ES,2023-11-10 16:15:00,-505.68
ES,2023-11-16 16:00:00,-505.68
ES,2023-11-16 16:30:00,-505.68
ES,2023-11-17 16:00:00,-505.68
ES,2023-11-20 16:15:00,-505.68
ES,2023-11-21 17:00:00,-505.68
ES,2023-11-23 17:15:00,-220.68
ES,2023-11-27 17:15:00,-505.68
ES,2023-11-29 16:15:00,-505.68
ES,2023-11-30 16:15:00,1494.32
ES,2023-11-30 17:15:00,-505.68
ES,2023-12-04 17:00:00,-505.68
ES,2023-12-07 16:45:00,-505.68
ES,2023-12-08 16:15:00,1494.32
ES,2023-12-08 16:45:00,-505.68
ES,2023-12-11 16:15:00,-505.68
ES,2023-12-12 16:30:00,1494.32
ES,2023-12-15 17:00:00,-505.68
ES,2023-12-20 16:15:00,-505.68
ES,2023-12-22 16:15:00,-505.68
ES,2023-12-26 16:15:00,974.32
ES,2023-12-29 17:15:00,1494.32
ES,2024-01-02 16:15:00,-505.68
ES,2024-01-02 17:00:00,-505.68
ES,2024-01-03 16:45:00,-505.68
ES,2024-01-05 16:45:00,-505.68
ES,2024-01-08 16:00:00,1494.32
ES,2024-01-08 17:15:00,1494.32
ES,2024-01-09 16:45:00,1494.32
ES,2024-01-10 16:00:00,-505.68
ES,2024-01-10 17:15:00,-505.68
ES,2024-01-11 16:00:00,-505.68
ES,2024-01-11 16:30:00,-505.68
ES,2024-01-16 16:45:00,-505.68
ES,2024-01-17 16:15:00,-505.68
ES,2024-01-18 17:15:00,-505.68
ES,2024-01-24 16:45:00,-505.68
ES,2024-01-26 17:15:00,-505.68
ES,2024-01-31 17:00:00,-505.68
ES,2024-02-02 16:15:00,-505.68
ES,2024-02-02 17:15:00,-505.68
ES,2024-02-05 17:00:00,-505.68
ES,2024-02-05 17:15:00,-505.68
ES,2024-02-06 16:15:00,1494.32
ES,2024-02-07 16:45:00,-505.68
ES,2024-02-07 17:00:00,-505.68
ES,2024-02-09 16:30:00,1494.32
ES,2024-02-12 17:15:00,-505.68
ES,2024-02-16 16:15:00,-505.68
ES,2024-02-20 16:15:00,1494.32
ES,2024-02-23 16:00:00,-505.68
ES,2024-03-01 16:00:00,-505.68
ES,2024-03-01 16:45:00,-505.68
ES,2024-03-04 17:15:00,-505.68
ES,2024-03-05 16:15:00,-505.68
ES,2024-03-05 16:45:00,1494.32
ES,2024-03-06 16:30:00,-505.68
ES,2024-03-06 16:45:00,-505.68
ES,2024-03-07 16:00:00,-505.68
ES,2024-03-07 17:00:00,-505.68
ES,2024-03-08 16:30:00,-505.68
ES,2024-03-12 16:00:00,-505.68
ES,2024-03-15 17:15:00,-505.68
ES,2024-03-20 16:45:00,-505.68
ES,2024-03-21 17:15:00,-505.68
ES,2024-03-22 16:45:00,-505.68
ES,2024-03-26 16:00:00,-505.68
ES,2024-04-01 16:15:00,-505.68
ES,2024-04-01 17:00:00,1494.32
ES,2024-04-02 16:15:00,-505.68
ES,2024-04-03 16:45:00,-505.68
ES,2024-04-08 17:00:00,-505.68
ES,2024-04-09 17:00:00,-505.68
ES,2024-04-09 17:15:00,-505.68
ES,2024-04-11 16:45:00,-505.68
ES,2024-04-12 17:15:00,-505.68
ES,2024-04-15 16:15:00,1494.32
ES,2024-04-15 16:45:00,1494.32
ES,2024-04-17 16:15:00,1494.32
ES,2024-04-17 16:45:00,1494.32
ES,2024-04-18 16:15:00,-505.68
ES,2024-04-22 16:45:00,-505.68
ES,2024-04-22 17:00:00,-505.68
ES,2024-04-23 16:15:00,-505.68
ES,2024-04-23 17:00:00,-505.68
ES,2024-04-24 16:00:00,-505.68
ES,2024-04-25 17:15:00,-505.68
ES,2024-04-26 16:15:00,1494.32
ES,2024-04-29 16:45:00,-505.68
ES,2024-05-02 16:15:00,1494.32
ES,2024-05-02 16:30:00,-505.68
ES,2024-05-06 16:15:00,-505.68
ES,2024-05-08 17:00:00,-505.68
ES,2024-05-09 16:15:00,-505.68
ES,2024-05-09 17:15:00,-505.68
ES,2024-05-10 16:15:00,-505.68
ES,2024-05-15 17:00:00,1494.32
ES,2024-05-17 16:00:00,-505.68
ES,2024-05-17 17:00:00,-505.68
ES,2024-05-20 16:15:00,-505.68
ES,2024-05-21 17:00:00,1134.32
ES,2024-05-24 16:45:00,1494.32
ES,2024-05-27 17:15:00,804.32
ES,2024-05-28 16:15:00,-505.68
ES,2024-05-28 17:15:00,-505.68
ES,2024-05-30 17:15:00,-505.68
ES,2024-05-31 16:30:00,1494.32
ES,2024-05-31 17:00:00,-505.68
ES,2024-05-31 17:15:00,1494.32
ES,2024-06-03 17:15:00,-505.68
ES,2024-06-05 17:00:00,1494.32
ES,2024-06-07 17:15:00,-505.68
ES,2024-06-11 17:00:00,-505.68
ES,2024-06-12 16:15:00,-505.68
ES,2024-06-14 16:15:00,-505.68
ES,2024-06-20 16:45:00,-505.68
ES,2024-06-21 16:15:00,-505.68
ES,2024-06-26 16:15:00,-505.68
ES,2024-06-27 16:15:00,-505.68
ES,2024-06-28 16:15:00,1494.32
ES,2024-06-28 16:30:00,-505.68
ES,2024-06-28 16:45:00,-505.68
ES,2024-07-01 16:15:00,-505.68
ES,2024-07-02 16:00:00,-505.68
ES,2024-07-02 16:15:00,-505.68
ES,2024-07-03 16:15:00,-505.68
ES,2024-07-05 16:00:00,-505.68
ES,2024-07-05 17:15:00,1494.32
ES,2024-07-11 16:45:00,-505.68
ES,2024-07-11 17:00:00,-505.68
ES,2024-07-15 16:45:00,1494.32
ES,2024-07-16 16:30:00,-505.68
ES,2024-07-16 16:45:00,-505.68
ES,2024-07-17 16:15:00,1494.32
ES,2024-07-17 16:45:00,-505.68
ES,2024-07-18 16:15:00,-505.68
ES,2024-07-18 17:15:00,1494.32
ES,2024-07-19 17:00:00,-505.68
ES,2024-07-23 16:15:00,-505.68
ES,2024-07-24 16:15:00,1494.32
ES,2024-07-24 17:15:00,1494.32
ES,2024-07-25 16:15:00,1494.32
ES,2024-07-25 16:30:00,-505.68
ES,2024-07-26 16:15:00,-505.68
ES,2024-07-29 16:15:00,-505.68
ES,2024-07-30 16:30:00,-505.68
ES,2024-07-31 16:45:00,-505.68
ES,2024-08-01 16:15:00,-505.68
ES,2024-08-02 16:45:00,-505.68
ES,2024-08-06 17:15:00,-505.68
ES,2024-08-07 16:15:00,-505.68
ES,2024-08-08 16:45:00,-505.68
ES,2024-08-08 17:00:00,-505.68
ES,2024-08-12 16:45:00,-505.68
ES,2024-08-13 16:15:00,-505.68
ES,2024-08-15 16:15:00,-505.68
ES,2024-08-15 16:30:00,1494.32
ES,2024-08-16 16:45:00,-505.68
ES,2024-08-20 16:15:00,-505.68
ES,2024-08-23 16:45:00,-505.68
ES,2024-08-26 16:30:00,1494.32
ES,2024-08-26 17:00:00,-505.68
ES,2024-08-26 17:15:00,-505.68
ES,2024-08-28 16:15:00,-505.68
ES,2024-08-28 17:15:00,1494.32
ES,2024-08-29 16:15:00,-505.68
ES,2024-08-29 17:15:00,-505.68
ES,2024-09-02 17:15:00,-505.68
ES,2024-09-03 16:15:00,1494.32
ES,2024-09-03 17:15:00,-505.68
ES,2024-09-05 16:15:00,1494.32
ES,2024-09-06 16:15:00,-505.68
ES,2024-09-06 17:00:00,-505.68
ES,2024-09-09 17:00:00,-505.68
ES,2024-09-09 17:15:00,-505.68
ES,2024-09-11 16:45:00,1494.32
ES,2024-09-11 17:00:00,-505.68
ES,2024-09-12 16:45:00,-505.68
ES,2024-09-13 16:15:00,-505.68
ES,2024-09-16 17:00:00,-505.68
ES,2024-09-19 17:00:00,-505.68
ES,2024-09-24 16:30:00,-505.68
ES,2024-09-25 16:15:00,-505.68
ES,2024-09-30 16:45:00,-505.68
ES,2024-10-01 16:15:00,-505.68
ES,2024-10-03 16:15:00,-505.68
ES,2024-10-08 16:30:00,-505.68
ES,2024-10-08 17:15:00,-505.68
ES,2024-10-09 16:45:00,-505.68
ES,2024-10-11 16:00:00,-505.68
ES,2024-10-11 16:45:00,-505.68
ES,2024-10-14 16:15:00,-505.68
ES,2024-10-14 16:30:00,-505.68
ES,2024-10-15 16:45:00,1494.32
ES,2024-10-15 17:00:00,-505.68
ES,2024-10-15 17:15:00,-505.68
ES,2024-10-16 16:15:00,-505.68
ES,2024-10-21 16:00:00,1494.32
ES,2024-10-21 17:15:00,1494.32
ES,2024-10-24 16:00:00,-505.68
ES,2024-10-25 16:15:00,-505.68
ES,2024-11-04 17:00:00,-505.68
ES,2024-11-05 16:00:00,1494.32
ES,2024-11-05 16:15:00,-505.68
ES,2024-11-05 16:30:00,-505.68
ES,2024-11-07 16:15:00,1494.32
ES,2024-11-08 16:00:00,-505.68
ES,2024-11-11 16:15:00,-505.68
ES,2024-11-13 16:45:00,-505.68
ES,2024-11-15 16:00:00,-505.68
ES,2024-11-15 16:15:00,1494.32
ES,2024-11-15 16:45:00,1494.32
ES,2024-11-18 16:15:00,-505.68
ES,2024-11-19 17:00:00,1494.32
ES,2024-11-20 16:00:00,1494.32
ES,2024-11-20 16:45:00,-505.68
ES,2024-11-21 16:15:00,1494.32
ES,2024-11-22 17:15:00,-505.68
ES,2024-11-27 16:15:00,1494.32
ES,2024-11-27 16:45:00,1494.32
ES,2024-11-29 16:30:00,-505.68
ES,2024-11-29 16:45:00,904.32
ES,2024-12-02 16:15:00,1494.32
ES,2024-12-03 16:15:00,-505.68
ES,2024-12-04 17:15:00,-505.68
ES,2024-12-06 16:15:00,-505.68
ES,2024-12-09 17:00:00,1494.32
ES,2024-12-11 16:15:00,1494.32
ES,2024-12-12 17:00:00,-505.68
ES,2024-12-13 16:15:00,-505.68
ES,2024-12-13 17:15:00,-505.68
ES,2024-12-16 16:15:00,-505.68
ES,2024-12-23 16:00:00,-505.68
ES,2024-12-24 16:15:00,1494.32
ES,2024-12-27 16:00:00,-505.68
ES,2024-12-27 16:15:00,1494.32
ES,2024-12-27 16:45:00,-505.68
ES,2024-12-30 16:15:00,-505.68
ES,2024-12-31 16:15:00,-505.68
ES,2025-01-02 17:00:00,-505.68
ES,2025-01-03 16:00:00,-505.68
ES,2025-01-03 16:15:00,-505.68
ES,2025-01-06 16:15:00,-505.68
ES,2025-01-07 16:45:00,1494.32
ES,2025-01-10 16:15:00,1494.32
ES,2025-01-10 16:30:00,-505.68
ES,2025-01-15 16:15:00,1494.32
ES,2025-01-15 16:45:00,-505.68
ES,2025-01-20 16:00:00,-505.68
ES,2025-01-20 16:15:00,-505.68
ES,2025-01-22 16:15:00,-505.68
ES,2025-01-23 17:15:00,-505.68
ES,2025-01-28 16:45:00,-505.68
ES,2025-01-30 16:45:00,-505.68
ES,2025-01-31 16:15:00,1494.32
ES,2025-02-04 16:15:00,1494.32
ES,2025-02-04 16:30:00,-505.68
ES,2025-02-07 16:45:00,-505.68
ES,2025-02-10 16:45:00,-505.68
ES,2025-02-11 16:15:00,1494.32
ES,2025-02-11 17:00:00,-505.68
ES,2025-02-13 16:45:00,1494.32
ES,2025-02-13 17:00:00,-505.68
ES,2025-02-13 17:15:00,-505.68
ES,2025-02-17 17:00:00,99.32
ES,2025-02-18 16:15:00,1494.32
ES,2025-02-20 16:15:00,-505.68
ES,2025-02-20 16:30:00,-505.68
ES,2025-02-21 16:00:00,-505.68
ES,2025-02-21 16:15:00,1494.32
ES,2025-02-21 17:00:00,-505.68
ES,2025-02-24 16:15:00,1494.32
ES,2025-02-24 16:30:00,1494.32
ES,2025-02-25 16:15:00,1494.32
ES,2025-02-25 16:30:00,-505.68
ES,2025-02-25 16:45:00,-505.68
ES,2025-02-25 17:00:00,-505.68
ES,2025-02-27 16:15:00,-505.68
ES,2025-02-27 16:30:00,-505.68
ES,2025-03-03 16:15:00,-505.68
ES,2025-03-03 16:30:00,-505.68
ES,2025-03-04 16:30:00,1494.32
ES,2025-03-04 16:45:00,-505.68
ES,2025-03-07 16:45:00,1494.32
ES,2025-03-07 17:00:00,-505.68
ES,2025-03-10 16:15:00,-505.68
ES,2025-03-12 16:15:00,1494.32
ES,2025-03-12 16:30:00,-505.68
ES,2025-03-12 17:00:00,1494.32
ES,2025-03-14 16:15:00,1494.32
ES,2025-03-19 16:15:00,-505.68
ES,2025-03-19 17:15:00,-505.68
ES,2025-03-25 16:15:00,-505.68
ES,2025-03-27 17:00:00,-505.68
ES,2025-03-28 16:00:00,1494.32
ES,2025-03-31 16:00:00,-505.68
ES,2025-03-31 16:15:00,-505.68
ES,2025-04-01 16:45:00,-505.68
ES,2025-04-01 17:15:00,1494.32
ES,2025-04-02 16:15:00,-505.68
ES,2025-04-04 17:00:00,-505.68
ES,2025-04-04 17:15:00,-505.68
ES,2025-04-07 16:00:00,-505.68
ES,2025-04-07 16:30:00,1494.32
ES,2025-04-08 16:30:00,-505.68
ES,2025-04-11 16:15:00,-505.68
ES,2025-04-15 16:15:00,1494.32
ES,2025-04-17 17:00:00,-505.68
ES,2025-04-21 16:30:00,1494.32
ES,2025-04-22 16:15:00,1494.32
ES,2025-04-23 16:15:00,-505.68
ES,2025-04-24 16:15:00,1494.32
ES,2025-04-24 17:00:00,-505.68
ES,2025-04-29 16:15:00,-505.68
ES,2025-04-30 16:15:00,-505.68
ES,2025-05-01 17:00:00,1494.32
ES,2025-05-09 17:00:00,-505.68
ES,2025-05-13 16:15:00,1494.32
ES,2025-05-13 16:30:00,1494.32
ES,2025-05-19 16:15:00,1494.32
ES,2025-05-19 16:30:00,-505.68
ES,2025-05-19 16:45:00,-505.68
ES,2025-05-27 16:30:00,1494.32
ES,2025-05-29 16:15:00,1494.32
ES,2025-05-29 16:45:00,-505.68
ES,2025-06-02 17:00:00,1494.32
ES,2025-06-09 16:45:00,-505.68
ES,2025-06-11 16:45:00,-505.68
ES,2025-06-12 16:45:00,-505.68
ES,2025-06-13 16:45:00,-505.68
ES,2025-06-16 16:15:00,209.32
ES,2025-06-18 16:45:00,-505.68
ES,2025-06-19 16:15:00,-505.68
ES,2025-06-20 17:00:00,1494.32
ES,2025-06-20 17:15:00,-505.68
ES,2025-06-23 16:30:00,-505.68
ES,2025-06-27 16:15:00,-505.68
ES,2025-07-01 17:00:00,1494.32
ES,2025-07-02 16:45:00,1239.32
ES,2025-07-03 16:00:00,1494.32
ES,2025-07-03 16:30:00,144.32
ES,2025-07-08 16:15:00,-505.68
ES,2025-07-09 16:00:00,-505.68
ES,2025-07-10 16:30:00,-505.68
ES,2025-07-11 16:45:00,-505.68
ES,2025-07-16 16:15:00,-505.68
ES,2025-07-17 16:30:00,-505.68
ES,2025-07-17 17:15:00,1494.32
ES,2025-07-21 16:00:00,1494.32
ES,2025-07-22 16:15:00,-505.68
ES,2025-07-22 16:30:00,-505.68
ES,2025-07-23 16:15:00,-505.68
ES,2025-07-24 17:15:00,-505.68
ES,2025-07-25 16:30:00,849.32
ES,2025-07-28 16:15:00,-505.68
ES,2025-07-29 16:00:00,-505.68
ES,2025-07-30 17:00:00,-505.68
ES,2025-08-01 16:15:00,-505.68
ES,2025-08-04 16:00:00,1494.32
ES,2025-08-08 16:15:00,-505.68
ES,2025-08-12 17:00:00,1494.32
ES,2025-08-14 16:15:00,-505.68
ES,2025-08-14 17:00:00,-505.68
ES,2025-08-15 16:15:00,-505.68
ES,2025-08-15 17:15:00,-505.68
ES,2025-08-19 16:15:00,-505.68
ES,2025-08-19 17:00:00,1494.32
ES,2025-08-20 16:15:00,-505.68
ES,2025-08-20 16:30:00,-505.68
ES,2025-08-22 16:45:00,1494.32
ES,2025-08-27 16:45:00,-505.68
ES,2025-08-28 17:15:00,-505.68
ES,2025-08-29 16:15:00,-505.68
ES,2025-08-29 16:30:00,-505.68
ES,2025-08-29 16:45:00,1494.32
ES,2025-09-03 17:15:00,-505.68
ES,2025-09-08 16:15:00,-505.68
ES,2025-09-12 17:00:00,1494.32
ES,2025-09-15 16:15:00,-505.68
ES,2025-09-18 16:45:00,-505.68
ES,2025-09-22 16:00:00,1494.32
ES,2025-09-22 17:15:00,-505.68
ES,2025-09-24 16:15:00,1494.32
ES,2025-09-25 16:15:00,-505.68
ES,2025-09-26 16:45:00,-505.68
ES,2025-09-29 16:15:00,-505.68
ES,2025-09-30 16:15:00,-505.68
ES,2025-10-01 17:00:00,1494.32
ES,2025-10-08 16:15:00,1494.32
ES,2025-10-10 16:15:00,-505.68
ES,2025-10-14 16:15:00,-505.68
ES,2025-10-15 16:30:00,-505.68
ES,2025-10-17 17:15:00,-505.68
ES,2025-10-20 16:15:00,1494.32
ES,2025-10-20 17:00:00,604.32
ES,2025-10-22 17:00:00,-505.68
FDAX,2019-01-09 11:30:00,-230.52
FDAX,2019-01-11 11:15:00,919.48
FDAX,2019-01-14 11:45:00,-1380.52
FDAX,2019-01-15 10:45:00,-380.52
FDAX,2019-01-16 12:15:00,-1005.52
FDAX,2019-01-17 10:30:00,1069.48
FDAX,2019-01-22 11:45:00,819.48
FDAX,2019-01-23 10:45:00,-955.52
FDAX,2019-01-28 11:15:00,-1430.52
FDAX,2019-01-29 10:30:00,244.48
FDAX,2019-01-31 10:30:00,1144.48
FDAX,2019-02-01 11:15:00,-5.52
FDAX,2019-02-05 10:30:00,2144.48
FDAX,2019-02-06 12:15:00,244.48
FDAX,2019-02-07 11:45:00,4244.48
FDAX,2019-02-08 11:00:00,2244.48
FDAX,2019-02-11 10:30:00,69.48
FDAX,2019-02-13 10:30:00,-180.52
FDAX,2019-02-14 11:15:00,1369.48
FDAX,2019-02-15 12:30:00,3194.48
FDAX,2019-02-20 11:15:00,-1905.52
FDAX,2019-02-25 10:30:00,-405.52
FDAX,2019-02-26 11:30:00,1344.48
FDAX,2019-03-01 10:30:00,-580.52
FDAX,2019-03-04 11:00:00,1594.48
FDAX,2019-03-05 12:00:00,-1180.52
FDAX,2019-03-06 11:30:00,194.48
FDAX,2019-03-12 11:00:00,594.48
FDAX,2019-03-14 10:30:00,-680.52
FDAX,2019-03-15 12:00:00,1069.48
FDAX,2019-03-18 12:00:00,-55.52
FDAX,2019-03-19 11:00:00,994.48
FDAX,2019-03-20 10:45:00,1669.48
FDAX,2019-03-22 10:30:00,3244.48
FDAX,2019-03-25 12:30:00,169.48
FDAX,2019-03-27 11:15:00,-1730.52
FDAX,2019-03-29 12:30:00,719.48
FDAX,2019-04-01 10:30:00,694.48
FDAX,2019-04-02 10:30:00,1694.48
FDAX,2019-04-03 12:30:00,-1755.52
FDAX,2019-04-09 11:15:00,-3130.52
FDAX,2019-04-11 12:15:00,219.48
FDAX,2019-04-12 10:45:00,1219.48
FDAX,2019-04-16 10:45:00,-80.52
FDAX,2019-04-17 12:30:00,719.48
FDAX,2019-04-18 11:00:00,2294.48
FDAX,2019-04-24 11:15:00,1244.48
FDAX,2019-04-26 12:30:00,494.48
FDAX,2019-04-29 10:30:00,-830.52
FDAX,2019-05-02 10:30:00,-480.52
FDAX,2019-05-03 10:45:00,994.48
FDAX,2019-05-06 11:15:00,-3130.52
FDAX,2019-05-07 11:30:00,3469.48
FDAX,2019-05-08 11:30:00,-1880.52
FDAX,2019-05-10 12:15:00,-855.52
FDAX,2019-05-13 10:30:00,2194.48
FDAX,2019-05-14 10:45:00,-2380.52
FDAX,2019-05-15 10:45:00,3369.48
FDAX,2019-05-16 12:30:00,2969.48
FDAX,2019-05-17 12:00:00,-1255.52
FDAX,2019-05-20 11:15:00,2369.48
FDAX,2019-05-22 12:00:00,-3130.52
FDAX,2019-05-23 11:00:00,769.48
FDAX,2019-05-28 10:45:00,-780.52
FDAX,2019-05-29 10:30:00,1569.48
FDAX,2019-05-31 12:00:00,-830.52
FDAX,2019-06-04 10:30:00,3769.48
FDAX,2019-06-05 12:00:00,-1580.52
FDAX,2019-06-06 10:30:00,-3130.52
FDAX,2019-06-10 12:00:00,-1155.52
FDAX,2019-06-11 10:30:00,-1580.52
FDAX,2019-06-13 11:15:00,-405.52
FDAX,2019-06-14 11:00:00,-255.52
FDAX,2019-06-17 10:30:00,44.48
FDAX,2019-06-18 10:45:00,4319.48
FDAX,2019-06-21 12:15:00,1044.48
FDAX,2019-06-24 10:30:00,494.48
FDAX,2019-06-25 11:00:00,-1455.52
FDAX,2019-06-26 10:30:00,894.48
FDAX,2019-06-27 11:15:00,844.48
FDAX,2019-06-28 11:00:00,1519.48
FDAX,2019-07-01 10:30:00,1069.48
FDAX,2019-07-03 11:15:00,369.48
FDAX,2019-07-05 12:00:00,-830.52
FDAX,2019-07-08 11:15:00,44.48
FDAX,2019-07-09 10:30:00,-1380.52
FDAX,2019-07-10 11:15:00,294.48
FDAX,2019-07-15 10:45:00,-1555.52
FDAX,2019-07-16 12:00:00,-1155.52
FDAX,2019-07-17 12:30:00,-2505.52
FDAX,2019-07-19 11:15:00,1144.48
FDAX,2019-07-22 12:15:00,-655.52
FDAX,2019-07-23 11:15:00,1369.48
FDAX,2019-07-29 12:00:00,-555.52
FDAX,2019-07-30 11:00:00,4244.48
FDAX,2019-08-01 11:45:00,519.48
FDAX,2019-08-02 11:30:00,294.48
FDAX,2019-08-05 10:45:00,344.48
FDAX,2019-08-06 11:00:00,-3130.52
FDAX,2019-08-07 10:30:00,-3130.52
FDAX,2019-08-08 10:45:00,-3130.52
FDAX,2019-08-09 12:30:00,1194.48
FDAX,2019-08-12 10:30:00,1069.48
FDAX,2019-08-13 11:45:00,-3130.52
FDAX,2019-08-14 11:15:00,5094.48
FDAX,2019-08-15 11:45:00,-305.52
FDAX,2019-08-16 12:00:00,-2005.52
FDAX,2019-08-21 11:15:00,419.48
FDAX,2019-08-22 12:00:00,169.48
FDAX,2019-08-27 11:15:00,-3130.52
FDAX,2019-08-28 10:45:00,-3130.52
FDAX,2019-09-04 12:30:00,494.48
FDAX,2019-09-06 10:30:00,-1205.52
FDAX,2019-09-09 10:30:00,-30.52
FDAX,2019-09-10 11:45:00,2269.48
FDAX,2019-09-17 12:15:00,-755.52
FDAX,2019-09-19 11:15:00,194.48
FDAX,2019-09-20 11:00:00,-755.52
FDAX,2019-09-23 11:00:00,-2105.52
FDAX,2019-09-24 11:45:00,-2655.52
FDAX,2019-09-25 10:30:00,-1555.52
FDAX,2019-09-26 12:00:00,-430.52
FDAX,2019-10-01 10:30:00,4494.48
FDAX,2019-10-02 11:30:00,5144.48
FDAX,2019-10-03 12:00:00,269.48
FDAX,2019-10-04 12:00:00,-3130.52
FDAX,2019-10-07 10:30:00,-3130.52
FDAX,2019-10-08 12:00:00,469.48
FDAX,2019-10-09 11:45:00,-380.52
FDAX,2019-10-10 10:45:00,344.48
FDAX,2019-10-11 11:15:00,2544.48
FDAX,2019-10-14 12:00:00,-2355.52
FDAX,2019-10-15 10:30:00,-3130.52
FDAX,2019-10-17 12:00:00,-3130.52
FDAX,2019-10-18 12:00:00,-2030.52
FDAX,2019-10-22 12:15:00,-480.52
FDAX,2019-10-23 10:45:00,944.48
FDAX,2019-10-24 10:45:00,-230.52
